Accession,Planting,Country,State,County,Google_Latitude,Google_Longitude,PosNum,LCMSplantingID,Ozark_Chinquapin,ID,sEmerge_19846,lEmerge_19846,Surv_19846,basDia_19846,stNum_19846,stLeng_19846,leafL_19846,leafW_19846,leafN_19846,Notes_19846,sEmerge_19887,lEmerge_19887,Surv_19887,stNum_19887,stLeng_19887,basDia_19887,leafN_19887,leafL_19887,leafW_19887,Notes_19887,sEmerge_19916,lEmerge_19916,sEmergeDate_NA,lEmergeDate_NA,Surv_19916,stNum_19916,stLeng_19916,basDia_19916,leafN_19916,leafL_19916,leafW_19916,Notes_19916,Surv_19950,stNum_19950,stLeng_19950,basDia_19950,leafN_19950,leafL_19950,leafW_19950,Notes_19950,Surv_19983,stNum_19983,stLeng_19983,basDia_19983,leafN_19983,leafL_19983,leafW_19983,Notes_19983,Id,Taxon,Area,Bed,Position/Spot,Inventory Date,Status,Plant Count,Planting Material Type,Source,Provenance,Property,Ipen,Restriction,Date received,Quantity received,Collector,Collection Num,Collection Date,Sampling method,EO ID,EO number,Property ownership,Notes on Habitat and soil,Mother Plant/Maternal Pop,Family,Seed/Lot #,Index Seminum Year,Mapped,Label Graphic
2024-0262,1,United States,Oklahoma,Adair,35.90077701,-94.66359708,246,2024-0262-1,TRUE,50 - 1,Y,Y,Y,2.25,1,7.5,9.8,4.2,7,NA,Y,Y,Y,1,9,2.98,10,8.5,4,NA,Y,Y,3/5/24,4/15/24,Y,1,9.1,3.56,10,9.2,4.1,NA,Y,1,9.1,3.74,10,9.8,4,NA,Y,1,9,3.67,10,8.9,4,NA,1298650,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0262,NA,NA,6,Gary Stephenson,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0262,2,United States,Oklahoma,Adair,35.90077701,-94.66359708,238,2024-0262-2,TRUE,50 - 2,Y,Y,Y,2.14,1,8.3,9.3,5.2,5,NA,Y,Y,Y,1,9.4,2.73,8,9.2,4.9,NA,Y,Y,3/11/24,4/1/24,Y,1,8.6,3.21,8,9.4,5,NA,Y,1,9.7,3.75,12,9.6,5,NA,Y,2,10.6,5.27,14,11.7,5.1,NA,1299165,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0262,NA,NA,6,Gary Stephenson,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0262,3,United States,Oklahoma,Adair,35.90077701,-94.66359708,142,2024-0262-3,TRUE,50 - 3,Y,Y,Y,2.06,1,8.3,8.5,4.6,8,NA,Y,Y,Y,1,9.6,2.8,12,10.1,4.1,NA,Y,Y,3/18/24,4/15/24,Y,1,9.5,2.6,12,9.5,4,NA,Y,1,10.2,3.79,12,9.2,4.1,NA,Y,1,10.2,4.38,17,10,4.1,NA,1299166,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0262,NA,NA,6,Gary Stephenson,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0262,4,United States,Oklahoma,Adair,35.90077701,-94.66359708,11,2024-0262-4,TRUE,50 - 4,Y,Y,Y,2.6,1,12.1,10.8,5.1,8,NA,Y,Y,Y,1,12.2,3.44,9,11.4,5,NA,Y,Y,3/18/24,4/1/24,Y,1,13.5,1.83,9,10.5,5,NA,Y,1,13.4,3.73,9,10.9,5.2,NA,Y,3,12.3,4.86,11,10.8,5.1,"2nd and 3rd stems are new growth, no leaves yet.",1299167,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0262,NA,NA,6,Gary Stephenson,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0262,5,United States,Oklahoma,Adair,35.90077701,-94.66359708,60,2024-0262-5,TRUE,50 - 5,Y,Y,Y,2.25,1,8.4,9,3.8,13,NA,Y,Y,Y,1,8.4,3.22,15,8.3,3.8,NA,Y,Y,3/18/24,4/15/24,Y,1,8.5,3.12,13,8,3.5,NA,Y,1,8.8,3.44,15,8.1,3.8,"Apical meristem died back, three branches prominent",Y,2,17.3,3.97,28,9.8,5.5,"2nd stem new, only 1 open leaf.",1299168,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0262,NA,NA,6,Gary Stephenson,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0262,6,United States,Oklahoma,Adair,35.90077701,-94.66359708,403,2024-0262-6,TRUE,50 - 6,Y,Y,Y,1.93,1,10.4,9.5,4.1,4,NA,Y,Y,Y,1,12.3,2.88,6,9.5,4.5,NA,Y,Y,3/18/24,4/15/24,Y,1,12,3.58,6,9.7,4,NA,Y,1,12.3,4.62,6,10.5,4.9,NA,Y,2,12.8,4.46,21,9.6,5.3,NA,1299169,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0262,NA,NA,6,Gary Stephenson,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0264,2,United States,Arkansas,Logan,35.22535618,-93.68460743,350,2024-0264-2,TRUE,61 - 2,Y,Y,Y,1.39,1,3.8,4.5,1.9,3,Curled leaf measured,Y,Y,Y,1,6.7,1.57,6,8.5,4.1,NA,Y,Y,3/18/24,4/8/24,Y,1,6.9,2.53,6,8.1,4.3,NA,Y,1,6.6,2.61,9,8.6,4.3,"Branching from nodes very near soil level, not counted as additional stems",Y,2,15.6,2.3,13,12.3,5.6,"New stem taller than old stem, measured tallest.",1299174,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,NA,NA,11,Daniel Hanshaw,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0264,10,United States,Arkansas,Logan,35.22535618,-93.68460743,462,2024-0264-10,TRUE,61 - 10,Y,Y,Y,1.67,1,6.3,5.6,3.6,4,Curled leaf measured,Y,Y,Y,1,7.7,2.2,6,6.7,3.3,NA,Y,Y,2/28/24,4/1/24,Y,1,7.7,2.39,6,6.7,3.3,NA,Y,1,10.9,3.09,12,6.5,3.4,NA,Y,1,12.8,2.7,12,8.3,3.9,NA,1299182,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,NA,NA,11,Daniel Hanshaw,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0265,3,United States,Arkansas,Logan,35.22535618,-93.68460743,182,2024-0265-3,TRUE,66 - 3,N,Y,Y,1.9,1,8,8.8,4.2,5,NA,N,Y,Y,1,8.7,3.11,6,8.6,4,NA,N,Y,-,3/25/24,Y,1,8.5,2.84,6,8.3,4.8,NA,Y,1,9,3.81,10,8.3,4.9,NA,Y,2,8.8,3.89,23,8.7,4.3,NA,1299185,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,NA,NA,10,Leslie Bost Carter,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0265,5,United States,Arkansas,Logan,35.22535618,-93.68460743,36,2024-0265-5,TRUE,66 - 5,N,Y,Y,1.46,1,4.8,2.8,1.6,4,NA,N,Y,Y,1,8,2.18,6,10.1,4.3,NA,N,Y,-,4/22/24,Y,1,9,2.25,6,10,4,NA,Y,1,9.6,3.46,6,10.2,4.2,NA,Y,1,12.3,4.71,13,14.2,6.5,NA,1299187,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,NA,NA,10,Leslie Bost Carter,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0265,10,United States,Arkansas,Logan,35.22535618,-93.68460743,399,2024-0265-10,TRUE,66 - 10,Y,Y,Y,1.46,1,8.7,9.2,3.8,7,Curled leaf measured,Y,Y,Y,1,10.8,3.4,9,10.7,5.2,NA,Y,Y,2/13/24,3/25/24,Y,1,10.5,4.15,8,10.6,5.1,NA,Y,2,11.2,4.12,14,10.7,5.1,NA,Y,2,11.6,5.44,16,12.6,6.1,NA,1299192,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,NA,NA,10,Leslie Bost Carter,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0267,1,United States,Texas,Cass,33.08135175,-94.3495186,208,2024-0267-1,TRUE,80 - 1,N,Y,Y,1.25,2,9.5,7.9,4.1,5,NA,N,Y,Y,1,10.3,1.72,8,7.5,3.9,NA,N,Y,-,4/8/24,Y,1,10.4,2.08,7,7.7,4.1,NA,Y,1,13.5,2.58,19,7.7,3.9,NA,Y,1,15.8,3.03,35,11.8,4.2,NA,1298657,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0267,NA,NA,4,James Runnels,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0267,2,United States,Texas,Cass,33.08135175,-94.3495186,137,2024-0267-2,TRUE,80 - 2,N,N,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y,1,9.3,1.25,6,6.5,3.3,NA,N,N,-,6/3/24,Y,1,12.2,NA,8,8.2,4,NA,Y,1,14.2,2.08,10,9.2,3.6,NA,Y,1,12.9,3.44,15,8,4,NA,1299213,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0267,NA,NA,4,James Runnels,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0267,3,United States,Texas,Cass,33.08135175,-94.3495186,402,2024-0267-3,TRUE,80 - 3,N,Y,Y,1.63,1,10.4,9.1,3.8,8,NA,N,Y,Y,1,12.7,2.27,11,9.2,3.9,NA,N,Y,-,3/5/24,Y,1,12.5,2.42,12,9,3.9,NA,Y,1,12.9,2.98,12,9,3.8,NA,Y,1,13,2.83,13,9.1,3.9,NA,1299214,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0267,NA,NA,4,James Runnels,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0268,1,United States,North Carolina,Graham,36.0559185,-79.39595215,188,2024-0268-1,FALSE,81 - 1,Y,Y,Y,1.8,1,11.4,3.6,2.4,5,NA,Y,Y,Y,1,16.4,2.55,10,3.2,2.2,NA,Y,Y,3/5/24,3/18/24,Y,1,18.4,2.51,18,8.2,4.9,NA,Y,1,18.9,3.78,17,9.8,5,NA,Y,1,19.4,3.9,19,10,4.8,NA,1298658,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0268,NA,NA,4,Sharon Cable,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0269,9,United States,Arkansas,Izard,36.09855408,-91.90901011,318,2024-0269-9,TRUE,93 - 9,Y,Y,Y,2.18,4,4.7,0.9,0.5,1,NA,Y,Y,Y,1,6.9,1.24,7,7.8,4,NA,Y,Y,4/1/24,4/22/24,Y,1,6.3,2.27,8,7.1,3.9,NA,Y,1,7.2,2.72,8,7.7,4,NA,Y,1,7,3.03,8,7.4,3.6,NA,1299224,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0269,NA,NA,16,Dianne Moore,NA,Nov 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0274,1,United States,Arkansas,Searcy,35.24302748,-91.73355094,306,2024-0274-1,TRUE,103 - 1,Y,Y,Y,1.8,1,3.8,5.2,2.4,4,NA,Y,Y,Y,1,3.5,2.52,7,5.2,2.8,NA,Y,Y,2/20/24,4/15/24,Y,1,3.6,2.7,7,5.5,2.5,NA,Y,1,5.7,3.16,14,5.7,2.9,NA,Y,1,7.2,3.83,13,5.8,2.7,NA,1298665,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-27T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0335,NA,NA,21,NA,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0275,1,United States,Georgia,Harris,32.73925675,-84.91536819,487,2024-0275-1,FALSE,105 - 1,N,Y,Y,1.29,1,8.7,6.7,3.8,6,NA,N,Y,Y,1,11.5,2.1,10,8,3.5,NA,N,Y,-,4/15/24,Y,1,11.6,2.26,12,8,3.7,NA,Y,1,11.6,2.85,13,7.9,3.5,NA,Y,1,14.4,3.25,17,7.5,4,NA,1298666,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-29T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0275,NA,NA,13,Marshall Adams,NA,Nov 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0275,2,United States,Georgia,Harris,32.73925675,-84.91536819,540,2024-0275-2,FALSE,105 - 2,N,Y,Y,2.1,1,16.7,9.1,4.8,9,NA,N,Y,Y,1,21.2,3.14,12,9.1,4.6,NA,N,Y,-,3/25/24,Y,1,20.7,3.22,11,9.2,4.8,NA,Y,1,21.5,3.94,11,9.3,4.6,Yellowing,Y,1,21.7,3.81,17,9.5,4.4,NA,1299337,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-29T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0275,NA,NA,13,Marshall Adams,NA,Nov 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0275,3,United States,Georgia,Harris,32.73925675,-84.91536819,394,2024-0275-3,FALSE,105 - 3,N,Y,Y,2.07,1,14.3,8.6,4.6,10,NA,N,Y,Y,1,19.6,2.74,12,10.4,4.4,NA,N,Y,-,4/1/24,Y,1,19.9,2.8,11,8.6,4.4,NA,Y,1,20.1,3.52,11,10.1,4.5,NA,Y,1,19.9,3.42,11,10.3,4.4,NA,1299338,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-29T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0275,NA,NA,13,Marshall Adams,NA,Nov 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0275,4,United States,Georgia,Harris,32.73925675,-84.91536819,474,2024-0275-4,FALSE,105 - 4,N,Y,Y,2.68,1,14.8,9.7,4.2,12,NA,N,Y,Y,1,21,3.27,14,10,4,NA,N,Y,-,3/5/24,Y,1,21.2,3.08,0,NA,NA,NA,Y,1,21.2,3.21,14,5.5,2,Dropped all old leaves and sprouted new ones,Y,1,21,4.24,22,9.3,4.2,NA,1299339,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-29T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0275,NA,NA,13,Marshall Adams,NA,Nov 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0275,5,United States,Georgia,Harris,32.73925675,-84.91536819,299,2024-0275-5,FALSE,105 - 5,N,Y,Y,1.78,1,9,8.6,4.3,5,NA,N,Y,Y,1,10.9,2.6,7,9.5,3.5,NA,N,Y,-,3/11/24,Y,1,10.3,2.97,8,9.2,3.9,NA,Y,1,11.3,3.59,0,NA,NA,"Four newly dead leaves, no living leaves, but mat still be alive",Y,1,13.5,3.8,18,9.6,4.1,NA,1299340,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-29T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0275,NA,NA,13,Marshall Adams,NA,Nov 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0275,6,United States,Georgia,Harris,32.73925675,-84.91536819,209,2024-0275-6,FALSE,105 - 6,N,Y,Y,2.17,1,9.9,8.2,4.1,8,NA,N,Y,Y,1,14.7,2.74,14,9.5,4.3,NA,N,Y,-,4/8/24,Y,1,14.4,3.22,0,NA,NA,NA,Y,1,14.8,3.6,24,7.8,3.1,NA,Y,1,15.5,4.05,26,9.1,3.7,NA,1299341,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-29T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0275,NA,NA,13,Marshall Adams,NA,Nov 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0275,8,United States,Georgia,Harris,32.73925675,-84.91536819,471,2024-0275-8,FALSE,105 - 8,N,N,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y,1,9.5,1.36,3,3.5,2.2,NA,N,Y,-,6/3/24,Y,2,19.4,2.56,6,11.3,4.7,NA,Y,1,22.7,3.19,8,11,5.1,NA,Y,1,23.2,4.59,12,10.9,4.4,NA,1299343,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-29T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0275,NA,NA,13,Marshall Adams,NA,Nov 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0275,9,United States,Georgia,Harris,32.73925675,-84.91536819,510,2024-0275-9,FALSE,105 - 9,N,N,NA,NA,NA,NA,NA,NA,NA,NA,N,N,Y,1,13.2,1.57,8,8.5,3.7,NA,N,Y,-,5/20/24,Y,1,15.4,2.49,10,8.5,4,NA,Y,1,17.5,3.36,17,8.6,3.8,NA,Y,1,20.5,3.85,19,9.1,3.9,NA,1299344,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-29T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0275,NA,NA,13,Marshall Adams,NA,Nov 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0275,10,United States,Georgia,Harris,32.73925675,-84.91536819,321,2024-0275-10,FALSE,105 - 10,N,Y,Y,2.65,1,13.2,9.3,5,10,NA,N,Y,Y,1,18.8,2.62,13,9.3,4.5,NA,N,Y,-,3/5/24,Y,1,18.8,2.79,9,9.2,4.4,NA,Y,1,18.2,3.11,0,NA,NA,"All (10) leaves dead on the stem, individual possibly still alive.",Y,1,18.7,2.28,0,NA,NA,No green leaf to measure.,1299345,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-29T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0275,NA,NA,13,Marshall Adams,NA,Nov 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0275,12,United States,Georgia,Harris,32.73925675,-84.91536819,118,2024-0275-12,FALSE,105 - 12,N,N,Y,1.87,1,13.5,9.1,3.6,8,NA,N,N,Y,1,14.1,3.66,10,8.8,4,NA,N,N,-,NA,Y,1,14.5,2.63,12,9,3.7,NA,Y,1,15.5,3.79,13,8.8,3.6,NA,Y,1,14.9,3.63,14,8.8,4.2,Some leaves yellowing.,1299347,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-29T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0275,NA,NA,13,Marshall Adams,NA,Nov 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0275,13,United States,Georgia,Harris,32.73925675,-84.91536819,303,2024-0275-13,FALSE,105 - 13,N,N,Y,1.06,2,8.8,3.1,1.6,3,NA,N,N,Y,1,18.5,2.18,10,8.6,3.9,NA,N,Y,-,4/29/24,Y,1,19.5,2.87,11,9.2,4.3,NA,Y,1,19.6,3.69,12,8.7,4.7,NA,Y,1,19.6,2.62,0,NA,NA,No green leaf to measure.,1299348,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-29T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0275,NA,NA,13,Marshall Adams,NA,Nov 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0276,3,United States,Arkansas,Searcy,35.24302748,-91.73355094,524,2024-0276-3,TRUE,107 - 3,Y,Y,Y,1.98,1,10.4,8.5,4.1,6,Curled leaf measured,Y,Y,Y,1,10.5,3.26,7,9,3,NA,Y,Y,3/18/24,3/25/24,Y,1,10.3,2.6,7,10.3,4.4,NA,Y,1,10.9,3.35,7,10.6,4.7,NA,Y,1,10.5,3.16,19,9,4.2,NA,1299306,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-27T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0276,NA,NA,22,Shown Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0276,4,United States,Arkansas,Searcy,35.24302748,-91.73355094,236,2024-0276-4,TRUE,107 - 4,Y,N,Y,2.49,1,16.1,9.2,4.8,7,NA,Y,N,Y,1,16.2,2.97,8,9,4.2,NA,Y,N,3/18/24,NA,Y,1,15.9,3.76,8,9.8,5.5,NA,Y,1,16.2,4.34,8,10,5.4,NA,Y,2,16.5,3.67,24,11.5,5.3,NA,1299307,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-27T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0276,NA,NA,22,Shown Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0276,7,United States,Arkansas,Searcy,35.24302748,-91.73355094,5,2024-0276-7,TRUE,107 - 7,Y,Y,Y,1.76,1,11,NA,NA,7,NA,Y,Y,Y,1,12.4,2.49,7,9.5,3.8,NA,Y,Y,4/1/24,4/8/24,Y,1,13.2,1.71,7,9.5,4,NA,Y,1,12.8,3.27,7,9.5,4.3,NA,Y,2,18.4,3.42,18,9.7,4.2,NA,1299310,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-27T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0276,NA,NA,22,Shown Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0276,8,United States,Arkansas,Searcy,35.24302748,-91.73355094,95,2024-0276-8,TRUE,107 - 8,Y,Y,Y,1.82,1,7.4,5.3,2.4,8,NA,Y,Y,Y,1,11.1,2.54,14,11.8,5.2,NA,Y,Y,4/1/24,4/22/24,Y,1,11.5,2.58,14,12,6,NA,Y,1,12.4,3.04,13,11.3,5.9,NA,Y,1,11.6,4.43,18,11.4,5.7,NA,1299311,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-27T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0276,NA,NA,22,Shown Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0276,9,United States,Arkansas,Searcy,35.24302748,-91.73355094,473,2024-0276-9,TRUE,107 - 9,Y,Y,Y,2.23,1,12.4,3.3,2,10,NA,Y,Y,Y,1,16,2.73,13,9.5,4,NA,Y,Y,4/1/24,4/15/24,Y,1,17.8,2.91,13,9.8,3.9,NA,Y,1,17.3,3.02,11,9.8,3.8,NA,Y,1,17.7,3.22,9,9.7,3.6,NA,1299312,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-27T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0276,NA,NA,22,Shown Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0276,11,United States,Arkansas,Searcy,35.24302748,-91.73355094,146,2024-0276-11,TRUE,107 - 11,Y,Y,Y,2.21,1,13.7,9.4,5.1,6,NA,Y,Y,Y,1,15.4,3.11,8,9.8,4.9,NA,Y,Y,4/1/24,4/8/24,Y,1,15,2.45,8,8.2,5.6,NA,Y,1,15.9,3.24,9,9.2,5.6,NA,Y,1,15.1,4.47,15,13.1,5.9,NA,1299314,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-27T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0276,NA,NA,22,Shown Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0276,12,United States,Arkansas,Searcy,35.24302748,-91.73355094,127,2024-0276-12,TRUE,107 - 12,Y,Y,Y,1.79,1,6.8,2.9,1.7,7,NA,Y,Y,Y,1,9.3,2.96,14,7.8,4.1,NA,Y,Y,3/25/24,4/22/24,Y,1,9,2.74,14,7.7,4.5,NA,Y,1,10,3.65,13,7.6,4.7,NA,Y,1,9.7,5.14,14,7.9,4.4,NA,1299315,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-27T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0276,NA,NA,22,Shown Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
