Id,Accession,Planting,Taxon,Area,Bed,Position/Spot,Inventory Date,Status,Plant Count,Planting Material Type,Source,Provenance,Property,Ipen,Restriction,Date received,Quantity received,Country,State,County,Google_Latitude,Google_Longitude,Collector,Collection Num,Collection Date,Sampling method,EO ID,EO number,Property ownership,Notes on Habitat and soil,Mother Plant/Maternal Pop,Family,Seed/Lot #,Index Seminum Year,Mapped,Label Graphic
1298649,2024-0261,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,,,9,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299157,2024-0261,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,,,9,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299158,2024-0261,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,,,9,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299159,2024-0261,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,,,9,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299160,2024-0261,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,,,9,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299161,2024-0261,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,,,9,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299162,2024-0261,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,,,9,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299163,2024-0261,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,,,9,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299164,2024-0261,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,,,9,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298650,2024-0262,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0262,,,6,United States,Oklahoma,Adair,35.90077701,-94.66359708,Gary Stephenson,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299165,2024-0262,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0262,,,6,United States,Oklahoma,Adair,35.90077701,-94.66359708,Gary Stephenson,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299166,2024-0262,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0262,,,6,United States,Oklahoma,Adair,35.90077701,-94.66359708,Gary Stephenson,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299167,2024-0262,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0262,,,6,United States,Oklahoma,Adair,35.90077701,-94.66359708,Gary Stephenson,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299168,2024-0262,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0262,,,6,United States,Oklahoma,Adair,35.90077701,-94.66359708,Gary Stephenson,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299169,2024-0262,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0262,,,6,United States,Oklahoma,Adair,35.90077701,-94.66359708,Gary Stephenson,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298651,2024-0263,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0263,,,5,United States,Mississippi,Attala,33.11028128,-89.57617063,Conner Campbell,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299170,2024-0263,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0263,,,5,United States,Mississippi,Attala,33.11028128,-89.57617063,Conner Campbell,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299171,2024-0263,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0263,,,5,United States,Mississippi,Attala,33.11028128,-89.57617063,Conner Campbell,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299172,2024-0263,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0263,,,5,United States,Mississippi,Attala,33.11028128,-89.57617063,Conner Campbell,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299173,2024-0263,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0263,,,5,United States,Mississippi,Attala,33.11028128,-89.57617063,Conner Campbell,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298652,2024-0264,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,,,11,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299174,2024-0264,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,,,11,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299175,2024-0264,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,,,11,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299176,2024-0264,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,,,11,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299177,2024-0264,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,,,11,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299178,2024-0264,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,,,11,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299179,2024-0264,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,,,11,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299180,2024-0264,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,,,11,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299181,2024-0264,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,,,11,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299182,2024-0264,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,,,11,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299183,2024-0264,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0264,,,11,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298653,2024-0265,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,,,10,United States,Arkansas,Logan,35.22535618,-93.68460743,Leslie Bost Carter,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299184,2024-0265,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,,,10,United States,Arkansas,Logan,35.22535618,-93.68460743,Leslie Bost Carter,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299185,2024-0265,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,,,10,United States,Arkansas,Logan,35.22535618,-93.68460743,Leslie Bost Carter,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299186,2024-0265,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,,,10,United States,Arkansas,Logan,35.22535618,-93.68460743,Leslie Bost Carter,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299187,2024-0265,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,,,10,United States,Arkansas,Logan,35.22535618,-93.68460743,Leslie Bost Carter,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299188,2024-0265,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,,,10,United States,Arkansas,Logan,35.22535618,-93.68460743,Leslie Bost Carter,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299189,2024-0265,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,,,10,United States,Arkansas,Logan,35.22535618,-93.68460743,Leslie Bost Carter,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299190,2024-0265,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,,,10,United States,Arkansas,Logan,35.22535618,-93.68460743,Leslie Bost Carter,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299191,2024-0265,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,,,10,United States,Arkansas,Logan,35.22535618,-93.68460743,Leslie Bost Carter,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299192,2024-0265,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0265,,,10,United States,Arkansas,Logan,35.22535618,-93.68460743,Leslie Bost Carter,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298654,2024-0266,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299193,2024-0266,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299194,2024-0266,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299195,2024-0266,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299196,2024-0266,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299197,2024-0266,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299198,2024-0266,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299199,2024-0266,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299200,2024-0266,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299201,2024-0266,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299202,2024-0266,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299203,2024-0266,12,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299204,2024-0266,13,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299205,2024-0266,14,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299206,2024-0266,15,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299207,2024-0266,16,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299208,2024-0266,17,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299209,2024-0266,18,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0266,,,18,United States,Arkansas,Benton,34.57234647,-92.57485385,Cheryl Hall,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298657,2024-0267,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0267,,,4,United States,Texas,Cass,33.08135175,-94.3495186,James Runnels,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299213,2024-0267,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0267,,,4,United States,Texas,Cass,33.08135175,-94.3495186,James Runnels,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299214,2024-0267,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0267,,,4,United States,Texas,Cass,33.08135175,-94.3495186,James Runnels,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298658,2024-0268,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0268,,,4,United States,North Carolina,Graham,36.0559185,-79.39595215,Sharon Cable,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299216,2024-0268,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0268,,,4,United States,North Carolina,Graham,36.0559185,-79.39595215,Sharon Cable,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298660,2024-0269,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0269,,,16,United States,Arkansas,Izard,36.09855408,-91.90901011,Dianne Moore,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299217,2024-0269,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0269,,,16,United States,Arkansas,Izard,36.09855408,-91.90901011,Dianne Moore,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299218,2024-0269,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0269,,,16,United States,Arkansas,Izard,36.09855408,-91.90901011,Dianne Moore,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299219,2024-0269,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0269,,,16,United States,Arkansas,Izard,36.09855408,-91.90901011,Dianne Moore,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299220,2024-0269,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0269,,,16,United States,Arkansas,Izard,36.09855408,-91.90901011,Dianne Moore,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299221,2024-0269,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0269,,,16,United States,Arkansas,Izard,36.09855408,-91.90901011,Dianne Moore,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299222,2024-0269,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0269,,,16,United States,Arkansas,Izard,36.09855408,-91.90901011,Dianne Moore,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299223,2024-0269,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0269,,,16,United States,Arkansas,Izard,36.09855408,-91.90901011,Dianne Moore,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299224,2024-0269,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0269,,,16,United States,Arkansas,Izard,36.09855408,-91.90901011,Dianne Moore,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298661,2024-0270,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0270,,,1,United States,Alabama,Tuscaloosa,33.2085716,-87.5311375,Jason Watkins,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298662,2024-0271,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0271,,,1,United States,Texas,Cherokee,31.82952419,-95.15998165,Keith Jackson,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298663,2024-0272,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-03-04T00:00:00,Dead,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0272,,,1,United States,Texas,Cherokee,31.82952419,-95.15998165,Keith Jackson,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298664,2024-0273,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-03-04T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0334,,,7,United States,Texas,Cherokee,31.82952419,-95.15998165,Keith Jackson,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299231,2024-0273,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-03-04T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0334,,,7,United States,Texas,Cherokee,31.82952419,-95.15998165,Keith Jackson,,Nov 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
